seqnames	start	end	strand	gene_id	symbol
chr19	4742913	4811634	-	102902673	Gm21992
chr19	4756525	4765940	+	66704	Rbm4b
chr19	4784293	4794009	-	19653	Rbm4
chr19	4800566	4811634	-	56275	Rbm14
chr19	4825366	4839322	-	12460	Ccs
chr19	4839366	4842528	+	399599	Ccdc87
chr19	4855129	4860912	+	56464	Ctsf
chr19	4861216	4877909	-	11474	Actn3
chr19	4878668	4885397	+	70605	Zdhhc24
chr19	4886882	4906627	-	52028	Bbs1
chr19	4907229	4928287	-	75221	Dpp3
chr19	4931855	4943092	-	240518	Peli3
chr19	4962306	4966995	+	66419	Mrpl11
chr19	4984355	4989971	-	225872	Npas4
chr19	5024006	5031972	+	13340	Slc29a2
chr19	5038826	5049917	+	108902	B4gat1
chr19	5040307	5049917	+	107392	Brms1
chr19	5050808	5057071	+	225870	Rin1
chr19	5068078	5070640	+	70445	Cd248
chr19	5079337	5085477	-	381199	Tmem151a
chr19	5088538	5092879	+	68090	Yif1a
chr19	5092868	5098521	-	12794	Cnih2
chr19	5099207	5106996	-	76308	Rab1b
chr19	5107746	5118408	-	16594	Klc2
chr19	5133685	5273119	-	107975	Pacs1
chr19	5273921	5295455	-	319322	Sf3b2
chr19	5298331	5308739	+	545276	Gal3st3
chr19	5335741	5344153	+	225865	Catsper1
chr19	5344705	5349574	-	73720	Cst6
chr19	5364633	5366876	-	23825	Banf1
chr19	5366813	5371511	+	69860	Eif1ad
chr19	5377523	5388703	-	20227	Sart1
chr19	5388336	5390069	+	414115	D330050I16Rik
chr19	5406815	5422847	+	74931	4930481A15Rik
chr19	5422804	5424979	-	66556	Drap1
chr19	5425144	5427317	+	107242	AI837181
chr19	5447698	5455938	+	14283	Fosl1
chr19	5453163	5457563	-	240514	Ccdc85b
chr19	5460607	5465052	+	58249	Fibp
chr19	5465043	5468507	-	13041	Ctsw
chr19	5474690	5481854	+	58859	Efemp2
chr19	5482840	5488336	-	71711	Mus81
chr19	5490455	5494031	+	12631	Cfl1
chr19	5494848	5510489	-	225861	Snx32
chr19	5502767	5503787	-	75555	1700020D05Rik
chr19	5549137	5560575	-	18426	Ovol1
chr19	5568025	5571261	+	381201	Ap5b1
chr19	5601873	5602959	+	68209	Rnaseh2c
chr19	5603014	5610094	-	81601	Kat5
chr19	5637490	5648130	+	19697	Rela
chr19	5651185	5663707	-	20469	Sipa1
chr19	5664635	5688908	-	104401	Pcnx3
chr19	5679004	5679076	-	102465596	Mir6987
chr19	5689131	5702865	+	26403	Map3k11
chr19	5704476	5707101	+	16530	Kcnk7
chr19	5707369	5726317	-	114601	Ehbp1l1
chr19	5728087	5731732	-	17826	Fam89b
chr19	5729237	5731732	-	56390	Sssca1
chr19	5740904	5758532	+	16998	Ltbp3
chr19	5758427	5771401	-	78891	Scyl1
chr19	5795690	5802671	-	72289	Malat1
chr19	5824708	5845480	-	66961	Neat1
chr19	5850974	5875208	-	67457	Frmd8
chr19	5877826	5885768	+	107375	Slc25a45
chr19	5891138	5894107	-	332359	Tigd3
chr19	5896516	5912871	-	19708	Dpf2
chr19	5917556	5924816	-	104252	Cdc42ep2
chr19	5940543	5964206	-	18969	Pola2
chr19	5970234	5986143	-	381203	Slc22a20
chr19	5988545	6015825	-	12333	Capn1
chr19	6012620	6018459	+	100502985	Gm10814
chr19	6046576	6053718	+	74126	Syvn1
chr19	6051334	6051392	+	102465597	Mir6988
chr19	6053630	6057751	-	18120	Mrpl49
chr19	6057888	6059524	+	14109	Fau
chr19	6061207	6062468	+	29805	Znhit2
chr19	6062821	6067867	-	73166	Tm7sf2
chr19	6067842	6077187	-	68505	Vps51
chr19	6080038	6080785	+	433215	Tmem262
chr19	6080762	6084891	-	81909	Zfpl1
chr19	6085097	6091773	+	67849	Cdca5
chr19	6105798	6115555	+	381204	Naaladl1
chr19	6116004	6118586	-	66406	Sac3d1
chr19	6119404	6128215	-	69024	Snx15
chr19	6134389	6141137	-	56327	Arl2
chr19	6164458	6172476	+	74481	Batf2
chr19	6184410	6224219	+	622554	Majin
chr19	6226401	6227768	+	170458	Gpha2
chr19	6227767	6235840	-	225849	Ppp2r5b
chr19	6241668	6262304	+	329015	Atg2a
chr19	6264643	6264728	+	723957	Mir194-2
chr19	6264844	6264932	+	387187	Mir192
chr19	6276896	6300096	+	13660	Ehd1
chr19	6306457	6325652	+	240505	Cdc42bpg
chr19	6334979	6340894	+	17283	Men1
chr19	6341160	6355619	+	26412	Map4k2
chr19	6346480	6346544	+	102465598	Mir6989
chr19	6363690	6378038	+	22668	Sf1
chr19	6384408	6398464	+	19309	Pygm
chr19	6400583	6415216	+	19395	Rasgrp2
chr19	6418738	6544169	+	18190	Nrxn2
chr19	6535854	6543070	-	20521	Slc22a12
chr19	6829084	6840627	-	56613	Rps6ka4
chr19	6829886	6829944	-	100628576	Mir5046
chr19	6844623	6858211	-	78317	Ccdc88b
chr19	6906819	6909645	-	54683	Prdx5
chr19	6909698	6911028	+	67674	Trmt112
chr19	6910977	6921808	-	26379	Esrra
chr19	6914196	6914286	-	102466213	Mir6990
chr19	6922426	6925380	-	67077	Catsperz
chr19	6925690	6934515	-	16528	Kcnk4
chr19	6938070	6942450	-	107173	Gpr137
chr19	6941861	6951905	+	12015	Bad
chr19	6952325	6969814	-	18797	Plcb3
chr19	6975048	6977324	+	18938	Ppp1r14b
chr19	6977739	6980461	-	14227	Fkbp2
chr19	6982472	6987651	-	22340	Vegfb
chr19	6987911	6992272	-	57431	Dnajc4
chr19	6993019	6996037	-	68323	Nudt22
chr19	6996131	6999285	+	107328	Trpt1
chr19	6998958	7019469	-	108101	Fermt3
chr19	7020696	7040026	-	20867	Stip1
chr19	7056768	7198062	+	107227	Macrod1
chr19	7092001	7105729	-	396184	Flrt1
chr19	7198206	7206284	-	107260	Otub1
chr19	7215158	7217616	-	12868	Cox8a
chr19	7225668	7241222	-	70999	Naa40
chr19	7267394	7275225	+	104383	Rcor2
chr19	7275396	7341860	-	13728	Mark2
chr19	7356464	7383026	-	68229	Spindoc
chr19	7383003	7383561	+	654802	1700105P06Rik
chr19	7417625	7425904	+	108899	2700081O15Rik
chr19	7422573	7422642	+	102466781	Mir6991
chr19	7425895	7483291	-	20168	Rtn3
chr19	7494040	7538609	+	109168	Atl3
chr19	7557459	7588545	+	225845	Pla2g16
chr19	7596661	7607181	-	56072	Lgals12
chr19	7612569	7639238	+	66727	Hrasls5
chr19	7673075	7711310	-	207151	Slc22a19
chr19	7781980	7802667	-	236149	Slc22a26
chr19	7864388	7966027	-	171405	Slc22a27
chr19	8062209	8131982	-	434674	Slc22a28
chr19	8160168	8218839	-	236293	Slc22a29
chr19	8160168	8405105	-	319800	Slc22a30
chr19	8591254	8611835	+	19879	Slc22a8
chr19	8617996	8628299	+	18399	Slc22a6
chr19	8651796	8663335	-	402757	9830166K06Rik
chr19	8664005	8683606	+	12669	Chrm1
chr19	8706882	8723369	-	17254	Slc3a2
chr19	8723487	8726442	+	83673	Snhg1
chr19	8725866	8725991	+	100127111	Snord22
chr19	8735839	8740624	+	107071	Wdr74
chr19	8740718	8741225	+	74307	1700092M07Rik
chr19	8741424	8755642	+	56389	Stx5a
chr19	8742971	8743079	+	102465599	Mir6992
chr19	8754789	8756969	-	102640359	1700023D09Rik
chr19	8757103	8770910	+	53319	Nxf1
chr19	8770996	8772475	+	66836	Tmem223
chr19	8772522	8774467	-	67706	Tmem179b
chr19	8774354	8786417	-	225895	Taf6l
chr19	8774485	8776962	+	100039957	Gm2518
chr19	8793129	8798557	-	67710	Polr2g
chr19	8802496	8804854	+	75291	Zbtb3
chr19	8809075	8819294	-	70387	Ttc9c
chr19	8819401	8834142	+	68693	Hnrnpul2
chr19	8836929	8839246	-	14704	Gng3
chr19	8837467	8848683	+	14705	Bscl2
chr19	8850768	8853909	+	68852	Lrrn4cl
chr19	8871496	8875663	+	225896	Ubxn1
chr19	8880014	8880933	-	107197	Uqcc3
chr19	8883878	8890759	+	102308570	Lbhd1
chr19	8888883	8890759	+	66276	1810009A15Rik
chr19	8892987	8897890	+	109077	Ints5
chr19	8898057	8916742	+	14376	Ganab
chr19	8920393	8927236	+	72727	B3gat3
chr19	8927382	8929356	-	19881	Rom1
chr19	8929694	8941582	+	225898	Eml3
chr19	8941920	8952300	+	23942	Mta2
chr19	8953850	8966210	+	70044	Tut1
chr19	8967041	8978180	+	67160	Eef1g
chr19	8989284	9076926	+	66395	Ahnak
chr19	9083642	9087956	-	22287	Scgb1a1
chr19	9111719	9135566	-	66514	Asrgl1
chr19	9872297	9899533	-	16319	Incenp
chr19	9980600	9985111	+	14319	Fth1
chr19	9985172	10001633	-	24115	Best1
chr19	10001669	10038380	+	74760	Rab3il1
chr19	10041548	10059671	+	60527	Fads3
chr19	10064164	10101503	-	56473	Fads2
chr19	10182888	10196874	+	76267	Fads1
chr19	10191375	10191439	+	102465600	Mir6993
chr19	10199132	10203943	-	14156	Fen1
chr19	10204202	10207824	+	69038	Tmem258
chr19	10208271	10240748	-	225908	Myrf
chr19	10245265	10304877	-	269060	Dagla
chr19	10389090	10453181	+	54525	Syt7
chr19	10455371	10457447	-	278795	Lrrc10b
chr19	10474257	10482897	-	67752	Ppp1r32
chr19	10500512	10525209	-	66072	Sdhaf2
chr19	10525244	10547735	+	269061	Cpsf7
chr19	10533865	10556238	-	68642	Tmem216
chr19	10570478	10577386	-	72982	Tmem138
chr19	10577157	10590041	+	225912	Cyb561a3
chr19	10587791	10605432	-	225913	Tkfc
chr19	10605625	10629822	+	13194	Ddb1
chr19	10634233	10665210	+	71768	Vwce
chr19	10645694	10648053	-	75096	4930524O05Rik
chr19	10668957	10678071	-	58803	Pga5
chr19	10684793	10685558	+	72305	2210404E10Rik
chr19	10688735	10714419	+	107305	Vps37c
chr19	10718143	10738974	-	12507	Cd5
chr19	10740947	10786043	+	403202	A430093F15Rik
chr19	10789339	10830058	-	12511	Cd6
chr19	10842544	10859362	+	65221	Slc15a3
chr19	10857829	10869779	-	98170	Tmem132a
chr19	10870660	10881743	-	68539	Tmem109
chr19	10895231	10909559	+	28000	Prpf19
chr19	10914296	10920601	-	22786	Zp1
chr19	10937160	10942511	+	14764	Ptgdr2
chr19	10941481	10949266	-	108673	Ccdc86
chr19	10962293	10974670	-	69826	Ms4a10
chr19	10978307	10993250	-	545279	Ms4a15
chr19	10997025	11017963	-	76002	Ms4a18
chr19	11047612	11050566	-	107350	AW112010
chr19	11067471	11081103	-	64381	Ms4a8a
chr19	11096816	11130878	-	69369	1700017D01Rik
chr19	11139683	11165320	-	69416	1700025F22Rik
chr19	11169418	11196723	-	73466	Ms4a13
chr19	11196817	11299884	+	75138	4930526L06Rik
chr19	11250603	11266151	-	12482	Ms4a1
chr19	11273866	11283813	-	269063	Ms4a5
chr19	11321039	11336146	-	109225	Ms4a7
chr19	11375488	11392915	+	666907	Ms4a4a
chr19	11407661	11427246	+	64380	Ms4a4c
chr19	11443558	11463549	+	60361	Ms4a4b
chr19	11469368	11482197	+	73656	Ms4a6c
chr19	11492038	11512577	+	666926	Gm8369
chr19	11518559	11530403	+	69774	Ms4a6b
chr19	11536849	11558466	+	66607	Ms4a4d
chr19	11586606	11604804	-	68774	Ms4a6d
chr19	11615520	11623719	-	14126	Ms4a2
chr19	11629499	11640851	-	170813	Ms4a3
chr19	11647284	11660559	-	225922	Oosp2
chr19	11667460	11691051	-	170834	Oosp1
chr19	11697055	11711858	+	225923	Oosp3
chr19	11747559	11763447	+	14603	Gif
chr19	11770415	11774956	+	94063	Mrpl16
chr19	11775118	11819403	-	20908	Stx3
chr19	11828077	11829024	-	258938	Olfr1417
chr19	11854995	11855951	-	258227	Olfr1418
chr19	11870183	11871214	-	257938	Olfr1419
chr19	11896023	11896952	+	258405	Olfr1420
chr19	11912399	11945096	+	225929	Patl1
chr19	11923728	11923800	+	102465601	Mir6994
chr19	11965844	11994114	+	76303	Osbp
chr19	12035808	12036740	-	258675	Olfr1423
chr19	12058809	12059750	-	258676	Olfr1424
chr19	12073695	12074630	-	258155	Olfr1425
chr19	12087610	12091847	-	258805	Olfr1426
chr19	12098702	12099637	-	258674	Olfr1427
chr19	12108600	12109544	-	258673	Olfr1428
chr19	12119721	12120674	-	258677	Olfr76
chr19	12209568	12210506	+	258409	Olfr1431
chr19	12228519	12229562	-	257961	Olfr1432
chr19	12240721	12241659	-	258683	Olfr262
chr19	12268232	12269170	+	258681	Olfr235
chr19	12279854	12283988	+	258680	Olfr1434
chr19	12298183	12299130	-	258682	Olfr1436
chr19	12321887	12322825	-	258117	Olfr1437
chr19	12394265	12395212	+	258679	Olfr1440
chr19	12422311	12423267	+	258678	Olfr1441
chr19	12427905	12432110	+	56093	Pfpl
chr19	12460779	12465285	+	17476	Mpeg1
chr19	12466336	12502145	-	207521	Dtx4
chr19	12573525	12589696	+	107373	Fam111a
chr19	12585868	12596566	-	74333	A330040F15Rik
chr19	12599984	12627616	+	240549	Gm4952
chr19	12633308	12651737	+	107146	Glyat
chr19	12674179	12675243	+	258692	Olfr1442
chr19	12678166	12683851	+	258693	Olfr1443
chr19	12695790	12719902	+	64697	Keg1
chr19	12763528	12765632	-	12803	Cntf
chr19	12763528	12796123	-	664779	Gm44505
chr19	12766939	12796123	-	109910	Zfp91
chr19	12798609	12833808	+	107321	Lpxn
chr19	12861777	12862736	+	258697	Olfr1444
chr19	12883883	12884827	+	258694	Olfr1445
chr19	12889649	12890575	-	258699	Olfr1446
chr19	12900849	12901778	-	258698	Olfr1447
chr19	12905231	12906993	+	433224	Gm5512
chr19	12919363	12920307	-	258696	Olfr1448
chr19	12934740	12935684	+	258300	Olfr1449
chr19	12953591	12954568	+	258368	Olfr1450
chr19	12998988	12999920	+	258700	Olfr1451
chr19	13027404	13028327	-	258695	Olfr1453
chr19	13063413	13064336	+	258687	Olfr1454
chr19	13094693	13095646	-	258568	Olfr1457
chr19	13145734	13146657	-	258684	Olfr1459
chr19	13165016	13165954	+	258299	Olfr1461
chr19	13190669	13191592	+	258688	Olfr1462
chr19	13234252	13235184	+	258120	Olfr1463
chr19	13313360	13314283	-	258121	Olfr1465
chr19	13341760	13342692	+	258689	Olfr1466
chr19	13364630	13365556	+	258686	Olfr1467
chr19	13410571	13411500	+	258690	Olfr1469
chr19	13445014	13445958	+	258231	Olfr1471
chr19	13453571	13454515	-	258685	Olfr1472
chr19	13470972	13471916	+	258123	Olfr1474
chr19	13479252	13480196	-	258298	Olfr1475
chr19	13500546	13503292	+	258691	Olfr1477
chr19	13529675	13530622	+	404339	Olfr1480
chr19	13585306	13586253	+	258288	Olfr1484
chr19	13619164	13620111	+	258629	Olfr1487
chr19	13633113	13634054	+	258628	Olfr1489
chr19	13654446	13655396	+	258098	Olfr1490
chr19	13704829	13705788	+	258342	Olfr1491
chr19	13749108	13750055	+	258992	Olfr1494
chr19	13768344	13769303	+	258341	Olfr1495
chr19	13780548	13781614	+	258991	Olfr1496
chr19	13794665	13795609	-	258736	Olfr1497
chr19	13814644	13815588	-	258792	Olfr1499
chr19	13827459	13828394	-	258097	Olfr1500
chr19	13838224	13839171	-	258626	Olfr1501
chr19	13861795	13862745	+	258793	Olfr1502
chr19	13887261	13888208	-	258627	Olfr1504
chr19	13919022	13919972	+	258151	Olfr1505
chr19	14397487	14435950	-	667433	Gm8630
chr19	14448072	14598183	-	21888	Tle4
chr19	15905123	15925059	-	107272	Psat1
chr19	15955773	15984989	-	208518	Cep78
chr19	15985075	16010912	+	100502653	C130060C02Rik
chr19	16132831	16387453	+	14682	Gnaq
chr19	16164098	16170458	+	595139	E030024N20Rik
chr19	16314892	16315004	-	102465218	Mir496b
chr19	16435667	16610818	+	14675	Gna14
chr19	16615366	16780933	-	271564	Vps13a
chr19	16872316	16873830	-	14240	Foxb2
chr19	16956118	17223932	+	353211	Prune2
chr19	17326141	17372844	-	14537	Gcnt1
chr19	17394043	17401349	+	54391	Rfk
chr19	17432314	17837632	-	18552	Pcsk5
chr19	18580364	18631813	-	20409	Ostf1
chr19	18631962	18652191	+	225994	Nmrk1
chr19	18670780	18704792	+	67383	Carnmt1
chr19	18713236	18718429	+	225995	D030056L22Rik
chr19	18749983	18892511	+	225997	Trpm6
chr19	18930609	19111196	-	225998	Rorb
chr19	20373434	20390671	-	16952	Anxa1
chr19	20405288	20422785	+	68994	1500015L24Rik
chr19	20492715	20556410	+	320092	E030003E18Rik
chr19	20492715	20643462	+	11668	Aldh1a1
chr19	20534527	20552330	-	320155	C730002L08Rik
chr19	20692953	20727556	-	26358	Aldh1a7
chr19	20783458	20954202	-	13409	Tmc1
chr19	21104710	21105538	+	75354	4930554I06Rik
chr19	21272278	21286840	+	22682	Zfand5
chr19	21391307	21472661	-	14544	Gda
chr19	21597313	21652791	-	66206	1110059E24Rik
chr19	21653309	21685637	+	226016	Abhd17b
chr19	21778340	21858360	+	83921	Cemip2
chr19	22139117	22989884	+	226025	Trpm3
chr19	22750605	22750672	+	387200	Mir204
chr19	23141226	23166911	+	16601	Klf9
chr19	23149431	23149551	+	100316672	Mir1192
chr19	23206441	23273897	-	226026	Smc5
chr19	23302609	23448322	-	71738	Mamdc2
chr19	23558760	23652812	-	67483	1700028P14Rik
chr19	23687400	23721129	+	72351	Ptar1
chr19	23758876	23949597	+	319924	Apba1
chr19	23972750	24031019	-	381217	Fam189a2
chr19	24094502	24225026	-	21873	Tjp2
chr19	24261453	24280586	-	14297	Fxn
chr19	24294796	24555827	-	18719	Pip5k1b
chr19	24475779	24477474	-	68034	Fam122a
chr19	24674008	24679661	+	226040	Tmem252
chr19	24678261	24861842	-	226041	Pgm5
chr19	24898965	24901309	-	14237	Foxd4
chr19	24919916	24961616	-	226043	Cbwd1
chr19	24942235	60774397	-	100526521	Mir3084-1
chr19	24999529	25202432	+	76088	Dock8
chr19	25237202	25434496	+	107351	Kank1
chr19	25505706	25604328	+	50796	Dmrt1
chr19	25610537	25623921	+	240590	Dmrt3
chr19	25671134	25672239	-	100503074	2610016A17Rik
chr19	25672411	25678991	+	226049	Dmrt2
chr19	26605160	26778321	+	67155	Smarca2
chr19	26768801	26823907	-	70942	4931403E22Rik
chr19	26885925	26888647	+	329047	Gm815
chr19	27217020	27254231	+	22359	Vldlr
chr19	27322619	27337179	+	240595	Kcnv2
chr19	27388698	27429908	-	52874	Pum3
chr19	27430037	27432631	+	107372	C030016D13Rik
chr19	27761721	28011166	-	19726	Rfx3
chr19	28258851	28680077	-	226075	Glis3
chr19	28678224	28720027	+	320176	D930032P07Rik
chr19	28835166	28913960	+	20510	Slc1a1
chr19	28901268	28967730	-	381218	4430402I18Rik
chr19	28963920	28966801	+	74411	Plpp6
chr19	28990352	29026678	+	67072	Cdc37l1
chr19	29020832	29047902	-	56248	Ak3
chr19	29047483	29048729	+	67329	1700018L02Rik
chr19	29067301	29069503	+	100503337	Gm9895
chr19	29101375	29143843	+	59028	Rcl1
chr19	29135279	29135375	+	724062	Mir101b
chr19	29251803	29313080	+	16452	Jak2
chr19	29321354	29325318	-	27356	Insl6
chr19	29331755	29334670	-	19773	Rln1
chr19	29348677	29361871	-	67759	Plgrkt
chr19	29367438	29388095	+	60533	Cd274
chr19	29410919	29472927	+	58205	Pdcd1lg2
chr19	29464750	29523159	-	77779	A930007I19Rik
chr19	29522282	29605921	+	226089	Ric1
chr19	29609883	29648420	-	226090	Ermp1
chr19	29697941	29708306	+	77836	Mlana
chr19	29714402	29806009	-	240613	9930021J03Rik
chr19	29808108	29812974	-	240614	Ranbp6
chr19	29925114	29960715	+	77125	Il33
chr19	30003790	30006020	+	66745	Trpd52l3
chr19	30030513	30093726	+	109113	Uhrf2
chr19	30098441	30175441	-	104174	Gldc
chr19	30232957	30239682	+	17195	Mbl2
chr19	30538876	30539679	-	546723	Ppp1r2-ps3
chr19	30545876	30549496	-	13380	Dkk1
chr19	30564487	31765033	-	19091	Prkg1
chr19	30930380	30930962	-	625995	Gm6642
chr19	31082841	31086592	+	83410	Cstf2t
chr19	31213543	31216396	-	78103	8430431K14Rik
chr19	31868761	31949406	+	69865	A1cf
chr19	31984646	32108168	-	54447	Asah2
chr19	32122727	32389714	-	208449	Sgms1
chr19	32389216	32391184	+	67188	2700046G09Rik
chr19	32485769	32515370	+	17330	Minpp1
chr19	32595715	32667187	+	23972	Papss2
chr19	32672563	32712298	-	67979	Atad1
chr19	32757577	32826160	+	19211	Pten
chr19	33137744	33392295	-	67795	Rnls
chr19	33157112	33157201	+	100628575	Mir3970
chr19	33499049	33517770	-	628236	Lipo4
chr19	33555160	33590311	-	381236	Lipo3
chr19	33613149	33625249	-	668106	Gm8978
chr19	33719674	33761951	-	101055671	Lipo2
chr19	33776037	33787452	-	329055	Lipo1
chr19	33961248	33976813	+	67717	Lipf
chr19	34008254	34047903	+	240633	Lipk
chr19	34067358	34084918	+	70166	Lipn
chr19	34100943	34122687	+	78753	Lipm
chr19	34122549	34166041	-	52024	Ankrd22
chr19	34192270	34240328	+	76630	Stambpl1
chr19	34240336	34255373	-	11475	Acta2
chr19	34290659	34327770	+	14102	Fas
chr19	34473783	34475135	-	12642	Ch25h
chr19	34492316	34527474	-	16889	Lipa
chr19	34550694	34576534	+	15958	Ifit2
chr19	34583529	34588982	+	15959	Ifit3
chr19	34592888	34662419	-	667373	Ifit1bl1
chr19	34607933	34613401	+	667370	Ifit3b
chr19	34617051	34640743	-	112419	Ifit1bl2
chr19	34640889	34650009	+	15957	Ifit1
chr19	34668406	34747111	-	240638	Slc16a12
chr19	34806935	34879455	-	75735	Pank1
chr19	34820687	34820773	-	723826	Mir107
chr19	34922358	34975731	+	240641	Kif20b
chr19	34965396	34965469	+	100316775	Mir1950
chr19	35835221	35924578	-	329056	A830019P07Rik
chr19	35958727	36057360	-	15566	Htr7
chr19	36083716	36104773	+	54364	Rpp30
chr19	36111965	36119844	-	107765	Ankrd1
chr19	36348454	36456204	+	76073	Pcgf5
chr19	36554639	36621135	+	226098	Hectd2
chr19	36614052	36705641	-	668215	Hectd2os
chr19	36731731	36736604	-	53412	Ppp1r3c
chr19	36834232	36893477	+	74493	Tnks2
chr19	36917550	36919599	-	72514	Fgfbp3
chr19	36926079	37014057	+	107182	Btaf1
chr19	37021291	37207471	-	208922	Cpeb3
chr19	37173843	37196541	+	319931	A330032B11Rik
chr19	37207545	37224457	+	69104	March5
chr19	37258423	37264095	-	77059	4931408D14Rik
chr19	37268741	37337852	-	15925	Ide
chr19	37376403	37421859	+	16551	Kif11
chr19	37434841	37440731	+	15242	Hhex
chr19	37465254	37471827	+	78640	1700122C19Rik
chr19	37550418	37683253	+	107371	Exoc6
chr19	37685680	37693307	+	546726	Cyp26c1
chr19	37697808	37701536	+	13082	Cyp26a1
chr19	37899036	38043577	-	226101	Myof
chr19	38055025	38074425	+	74107	Cep55
chr19	38097079	38114263	+	107221	Ffar4
chr19	38116620	38125321	-	19662	Rbp4
chr19	38132781	38183955	+	110855	Pde6c
chr19	38188477	38224132	-	70567	Fra10ac1
chr19	38264782	38308939	+	56839	Lgi1
chr19	38395980	38405607	+	240660	Slc35g1
chr19	38524197	38785105	+	74055	Plce1
chr19	38788128	38819237	-	57753	Noc3l
chr19	38836579	38919923	+	209478	Tbc1d12
chr19	38930990	38968277	+	15201	Hells
chr19	39007019	39042687	+	72082	Cyp2c55
chr19	39061006	39093948	+	72303	Cyp2c65
chr19	39113898	39186756	+	69888	Cyp2c66
chr19	39229254	39274737	+	638988	Cyp2c53-ps
chr19	39269405	39330713	+	13095	Cyp2c29
chr19	39389556	39463075	-	13097	Cyp2c38
chr19	39510822	39568529	+	13098	Cyp2c39
chr19	39608858	39649042	-	545288	Cyp2c67
chr19	39688836	39741101	-	433247	Cyp2c68
chr19	39767073	39812814	-	13099	Cyp2c40
chr19	39842660	39886769	-	100043108	Cyp2c69
chr19	39992424	40012243	+	13096	Cyp2c37
chr19	40037940	40073813	-	404195	Cyp2c54
chr19	40089679	40113955	+	107141	Cyp2c50
chr19	40153361	40187286	-	226105	Cyp2c70
chr19	40222239	40271616	-	54132	Pdlim1
chr19	40292040	40513812	-	20411	Sorbs1
chr19	40550257	40588463	-	56454	Aldh18a1
chr19	40596446	40612215	-	67590	Tctn3
chr19	40612366	40741602	+	12495	Entpd1
chr19	40831279	40848572	+	240665	Ccnj
chr19	40868316	40882639	+	381223	E030044B06Rik
chr19	40894703	40894786	+	102466881	Mir8092
chr19	40894703	40917947	+	72672	Zfp518a
chr19	40928927	40994535	-	17060	Blnk
chr19	41005019	41013815	-	100861913	C330026H20Rik
chr19	41029275	41059525	+	21673	Dntt
chr19	41063420	41077113	-	226115	Opalin
chr19	41083981	41206774	-	24087	Tll2
chr19	41210842	41264004	-	107358	Tm9sf3
chr19	41274218	41385070	-	83490	Pik3ap1
chr19	41482645	41559781	+	212391	Lcor
chr19	41525252	41526961	+	627352	Morf4l1b
chr19	41588651	41588789	+	102465884	Mir8091
chr19	41600257	41743856	-	20562	Slit1
chr19	41746961	41750097	+	100502871	Gm19424
chr19	41766588	41802084	-	71085	Arhgap19
chr19	41829970	41832583	+	14296	Frat1
chr19	41845972	41848132	-	212398	Frat2
chr19	41862851	41896153	-	107094	Rrp12
chr19	41911871	41918665	+	18648	Pgam1
chr19	41922980	41933314	-	66583	Exosc1
chr19	41933472	41944103	+	74168	Zdhhc16
chr19	41943707	41981136	-	72199	Mms19
chr19	41981763	42034641	+	226122	Ubtd1
chr19	42036038	42045110	+	56642	Ankrd2
chr19	42045851	42070939	+	67432	Hoga1
